query_id,target_id,distance
272-02-01,272-18-06,0.0037817458476360265
272-02-01,272-20-04,0.0037830514958762896
272-02-01,272-22-04,0.0037831562240897326
272-02-01,272-28-01,0.003785739980442979
272-02-01,272-29-01,0.0037861555188640466
272-02-01,272-30-02,0.00378725273987796
272-02-01,272-11-08,0.0037882717886350867
272-02-01,272-19-10,0.003788760218639229
272-02-01,272-18-02,0.0037902665263329096
272-02-01,272-23-03,0.0037923440626092793
272-02-01,272-21-02,0.003794684044206925
272-02-01,272-21-07,0.0037951594098651832
272-02-01,272-19-06,0.0037958343461213123
272-02-01,272-26-01,0.003797156884332233
272-02-01,272-19-09,0.0037999222499990443
272-02-01,272-22-07,0.003801362233740309
272-02-01,272-20-07,0.0038029513358495137
272-02-01,272-31-05,0.003815894733979622
272-02-01,272-19-02,0.003816266847352425
272-02-01,272-08-03,0.003816489674549167
272-02-01,272-10-08,0.003817309288882633
272-02-01,272-32-05,0.003820905924334303
272-02-01,272-09-04,0.003822222622317786
272-02-01,272-34-05,0.0038239818068468703
272-02-01,272-08-06,0.0038240524018283285
272-02-01,272-23-07,0.003825323933415164
272-02-01,272-20-02,0.003826862370776309
272-02-01,272-02-04,0.0038281561194949826
272-02-01,272-08-07,0.0038294969509513285
272-02-01,272-29-02,0.003833066965491289
272-02-01,272-19-04,0.00383549805188493
272-02-01,272-23-04,0.0038396645641275407
272-02-01,272-26-06,0.003847547194916292
272-02-01,272-32-01,0.0038477555013748427
272-02-01,272-25-05,0.00384970523142923
272-02-01,272-13-04,0.00384976428589229
272-02-01,272-36-05,0.00385632014715779
272-02-01,272-33-02,0.003857348129971181
272-02-01,272-27-03,0.003859527532378952
272-02-01,272-12-06,0.0038631566955975626
272-02-01,272-07-03,0.003863236476271385
272-02-01,272-14-01,0.0038694367764023304
272-02-01,272-31-03,0.0038701321773849354
272-02-01,272-24-03,0.0038759722456502424
272-02-01,272-36-04,0.0038770095818968496
272-02-01,272-20-05,0.0038779081501261006
272-02-01,272-27-05,0.0038783474541742315
272-02-01,272-35-02,0.0038791312595183275
272-02-01,272-17-06,0.0038802683372259773
272-02-01,272-16-07,0.003881393787485851
272-02-01,272-32-02,0.0038825778842265864
272-02-01,272-09-06,0.003886696971691816
272-02-01,272-17-05,0.003890496096571369
272-02-01,272-28-07,0.0038958832339016274
272-02-01,272-30-03,0.0038989471751468574
272-02-01,272-04-01,0.0039013546659487754
272-02-01,272-28-03,0.0039017255466773583
272-02-01,272-15-04,0.0039025733988085126
272-02-01,272-17-02,0.0039079382556943525
272-02-01,272-08-02,0.003914658462471653
272-02-01,272-34-08,0.003915241676896426
272-02-01,272-19-07,0.003917268205458293
272-02-01,272-18-01,0.003926351707248914
272-02-01,272-16-02,0.003927690039447557
272-02-01,272-30-06,0.003927913486622129
272-02-01,272-18-04,0.00393195151054287
272-02-01,272-26-07,0.00393530422960283
272-02-01,272-22-01,0.003939467175383678
272-02-01,272-21-03,0.0039414385148301995
272-02-01,272-13-03,0.003946593726134201
272-02-01,272-10-11,0.003947061344366796
272-02-01,272-31-07,0.0039513478510452334
272-02-01,272-11-07,0.0039526141440994695
272-02-01,272-21-06,0.003972026006871262
272-02-01,272-13-05,0.003978492279171989
272-02-01,272-27-06,0.003978931070753014
272-02-01,272-12-07,0.003979549960057775
272-02-01,272-25-03,0.003999253016103103
272-02-01,272-10-10,0.004000889680156484
272-02-01,272-15-06,0.0040030347986649535
272-02-01,272-25-07,0.004003676822375762
272-02-01,272-10-06,0.004021136936481069
272-02-01,272-23-05,0.00402261295043912
272-02-01,272-17-03,0.00402337796919292
272-02-01,272-23-08,0.004033566058363189
272-02-01,272-24-09,0.00405952632793457
272-02-01,272-28-04,0.0041198932977187025
272-02-01,272-17-09,0.004167413561388053
272-02-01,272-18-07,0.004174535727884644
272-02-01,272-27-04,0.004226233143865655
272-02-01,272-15-02,0.004283449450832915
272-02-01,272-30-09,0.00436303838878655
272-02-01,272-22-06,0.004365099491202623
273-01-01,273-20-05,0.002927520705429913
273-01-01,273-22-01,0.0030448421953720903
273-01-01,273-27-01,0.003114233447470867
273-01-01,273-09-03,0.003120157205176044
273-01-01,273-06-01,0.0031374162665656256
273-01-01,273-12-05,0.0031598909834037337
273-01-01,273-30-01,0.0031649911897939547
273-01-01,273-35-07,0.00317962844527222
273-01-01,273-15-04,0.0031802842529933097
273-01-01,273-25-01,0.0031856322571428403
273-01-01,273-14-09,0.0031868858699511966
273-01-01,273-06-08,0.0031997123958724914
273-01-01,273-03-01,0.0032013232069329502
273-01-01,273-20-02,0.0032015291027247344
273-01-01,273-16-06,0.003206958665876707
273-01-01,273-33-07,0.0032078495061353095
273-01-01,273-29-01,0.003222367712055626
273-01-01,273-26-02,0.0032346732841726554
273-01-01,273-12-03,0.0032350627873048913
273-01-01,273-20-03,0.0032382890936918933
273-01-01,273-04-03,0.0032463650209829044
273-01-01,273-31-02,0.0032505162136814356
273-01-01,273-27-03,0.003261323456283471
273-01-01,273-21-02,0.0032696315610865924
273-01-01,273-29-05,0.0032700490634964075
273-01-01,273-30-09,0.003271881126300005
273-01-01,273-24-05,0.003279919602091965
273-01-01,273-23-06,0.0032818122863879284
273-01-01,273-32-06,0.0032851397930525367
273-01-01,273-12-02,0.0032860481970610127
273-01-01,273-33-04,0.0032917176681805963
273-01-01,273-17-07,0.003292235595022038
273-01-01,273-28-05,0.0032964678934019505
273-01-01,273-06-04,0.0033027475060085675
273-01-01,273-03-07,0.0033102817769472674
273-01-01,273-34-06,0.003311477824355385
273-01-01,273-30-04,0.0033117136369893406
273-01-01,273-34-03,0.003314045239106266
273-01-01,273-27-07,0.0033164228371430683
273-01-01,273-30-06,0.003321276006810589
273-01-01,273-34-08,0.0033224948152501114
273-01-01,273-22-04,0.0033238163800183543
273-01-01,273-13-03,0.003329037931160719
273-01-01,273-14-04,0.003330620915661843
273-01-01,273-14-07,0.0033311269152121624
273-01-01,273-04-08,0.0033360177030341965
273-01-01,273-29-03,0.0033377902132513755
273-01-01,273-15-02,0.003337861312879007
273-01-01,273-01-02,0.0033489830590938425
273-01-01,273-05-02,0.003349402043213425
273-01-01,273-33-01,0.003349718338391161
273-01-01,273-23-04,0.0033547729536409446
273-01-01,273-18-02,0.00335608796155585
273-01-01,273-28-01,0.0033575278176521403
273-01-01,273-30-07,0.0033585035713669118
273-01-01,273-16-01,0.0033651082742463157
273-01-01,273-25-03,0.003367195578337997
273-01-01,273-22-02,0.00336856819975595
273-01-01,273-10-01,0.0033706112902297898
273-01-01,273-31-04,0.003375451068333253
273-01-01,273-25-05,0.003375604404152155
273-01-01,273-05-03,0.003376302952910939
273-01-01,273-28-03,0.0033772961692016923
273-01-01,273-20-06,0.0033774594043029234
273-01-01,273-16-05,0.0033782579071960535
273-01-01,273-33-08,0.0033806658232814367
273-01-01,273-10-02,0.003382196280209735
273-01-01,273-29-07,0.0033823100739460653
273-01-01,273-21-04,0.0033843551365662803
273-01-01,273-35-03,0.0033845576330642255
273-01-01,273-14-06,0.003386442204181847
273-01-01,273-03-02,0.0033909500745802853
273-01-01,273-01-05,0.003391832063471672
273-01-01,273-01-04,0.003396323207710528
273-01-01,273-35-05,0.0033970396492362716
273-01-01,273-31-05,0.003398767255419214
273-01-01,273-06-05,0.003399566690316234
273-01-01,273-26-03,0.003401572901251164
273-01-01,273-07-01,0.0034016541122736145
273-01-01,273-18-03,0.003402515972555047
273-01-01,273-27-04,0.0034107805992006687
273-01-01,273-31-07,0.003411139363717317
273-01-01,273-05-05,0.0034133341483575416
273-01-01,273-23-05,0.0034136570244059587
273-01-01,273-09-02,0.0034190238597592644
273-01-01,273-20-04,0.0034229560980747822
273-01-01,273-22-06,0.003424206991814192
273-01-01,273-25-06,0.003424866737501816
273-01-01,273-14-08,0.0034282498045105107
273-01-01,273-24-03,0.003429956750393199
273-01-01,273-35-02,0.00343231880943562
273-01-01,273-09-04,0.003441010665671976
273-01-01,273-35-10,0.0034410953750215697
273-01-01,273-03-05,0.0034434033629667737
273-01-01,273-01-06,0.003444150633875186
273-01-01,273-09-05,0.003445560092705501
273-01-01,273-27-09,0.0034467375531608267
273-01-01,273-09-06,0.0034580770892087137
273-01-01,273-14-10,0.003461935451921558
273-01-01,273-16-09,0.0034620381620972737
273-01-01,273-24-01,0.003462543203815797
273-01-01,273-22-07,0.003463331198335154
273-01-01,273-13-09,0.0034633723319895
273-01-01,273-15-08,0.003467120818337153
273-01-01,273-32-03,0.0034677571179352264
273-01-01,273-30-03,0.0034688632517324643
273-01-01,273-29-06,0.0034689067030259056
273-01-01,273-04-07,0.003469963402472103
273-01-01,273-27-06,0.003472259494392467
273-01-01,273-09-07,0.00347333559274867
273-01-01,273-05-06,0.0034737765069803805
273-01-01,273-31-06,0.0034741984250763144
273-01-01,273-35-01,0.0034768503495766676
273-01-01,273-34-02,0.0034773534729073663
273-01-01,273-12-06,0.0034820326997696696
273-01-01,273-27-05,0.003485386370107548
273-01-01,273-21-03,0.0034879267226826504
273-01-01,273-06-02,0.00349004947934517
273-01-01,273-33-06,0.003490225543433975
273-01-01,273-04-04,0.003490255689078291
273-01-01,273-23-03,0.003491012293656907
273-01-01,273-34-01,0.003491708300990806
273-01-01,273-26-06,0.003493488872585602
273-01-01,273-03-06,0.00349355184882718
273-01-01,273-06-07,0.0034938426767185823
273-01-01,273-13-08,0.0034965425522925165
273-01-01,273-15-01,0.0034994611265860855
273-01-01,273-16-02,0.0034999816107243575
273-01-01,273-22-03,0.003504109336737621
273-01-01,273-35-06,0.003506443205593244
273-01-01,273-31-08,0.003506948656467925
273-01-01,273-01-03,0.0035143681043934578
273-01-01,273-28-02,0.003514789532042988
273-01-01,273-11-01,0.0035192720937202203
273-01-01,273-32-01,0.003524784349212187
273-01-01,273-26-05,0.003526355121106653
273-01-01,273-04-05,0.0035287454541229587
273-01-01,273-32-04,0.003532304953464955
273-01-01,273-13-06,0.0035324569168252076
273-01-01,273-35-08,0.0035379952237610487
273-01-01,273-15-07,0.003538944637496419
273-01-01,273-17-05,0.0035444452889192945
273-01-01,273-04-02,0.0035496745287749015
273-01-01,273-26-01,0.0035509995250143063
273-01-01,273-23-02,0.0035515307748577494
273-01-01,273-35-09,0.003565965172665636
273-01-01,273-04-06,0.0035698681052722457
273-01-01,273-24-02,0.0035704571281934875
273-01-01,273-30-08,0.003570985058576056
273-01-01,273-16-08,0.0035891303049103633
273-01-01,273-05-04,0.0035892819086104947
273-01-01,273-16-03,0.003590070713278144
273-01-01,273-24-07,0.0035928097729936875
273-01-01,273-33-02,0.003594489989427926
273-01-01,273-04-09,0.003597846981050042
273-01-01,273-03-03,0.0036011576985966968
273-01-01,273-33-09,0.0036033021622971693
273-01-01,273-15-06,0.0036090698029673765
273-01-01,273-25-02,0.0036173215800588175
273-01-01,273-34-09,0.0036179780723818557
273-01-01,273-30-02,0.0036189477878034197
273-01-01,273-05-01,0.0036207907773220904
273-01-01,273-33-11,0.0036216154900923776
273-01-01,273-33-03,0.0036241267465147516
273-01-01,273-34-05,0.003629261603167045
273-01-01,273-28-07,0.0036295482472551606
273-01-01,273-06-06,0.0036298306584827884
273-01-01,273-25-04,0.003636197959313934
273-01-01,273-05-07,0.0036420522484455035
273-01-01,273-14-03,0.003645566533066229
273-01-01,273-18-01,0.0036479690105615005
273-01-01,273-18-04,0.003649785318628368
273-01-01,273-05-08,0.0036498812739770726
273-01-01,273-15-09,0.003652807648329218
273-01-01,273-33-05,0.003652819189553229
273-01-01,273-32-02,0.0036595091073421964
273-01-01,273-31-01,0.003662982794535505
273-01-01,273-04-01,0.0036639075715132296
273-01-01,273-28-06,0.0036677379398106697
273-01-01,273-17-02,0.0036701455350352063
273-01-01,273-34-07,0.003671559587452384
273-01-01,273-14-05,0.0036728014877305476
273-01-01,273-23-07,0.0036730498623916527
273-01-01,273-27-08,0.003685079034973884
273-01-01,273-16-07,0.0036884499920889456
273-01-01,273-28-04,0.0036933653116577405
273-01-01,273-17-04,0.003696740564188643
273-01-01,273-29-04,0.003697811645356218
273-01-01,273-13-04,0.003705364025194396
273-01-01,273-12-01,0.003706531226608101
273-01-01,273-29-02,0.0037072507299062214
273-01-01,273-06-03,0.0037088339124887117
273-01-01,273-25-07,0.0037148007459918376
273-01-01,273-17-06,0.0037176608439153406
273-01-01,273-34-04,0.0037238003483815434
273-01-01,273-29-08,0.003729371248104456
273-01-01,273-15-03,0.00373120472922294
273-01-01,273-15-05,0.003731829879821604
273-01-01,273-01-07,0.0037347764869745162
273-01-01,273-23-01,0.003735914133496664
273-01-01,273-14-01,0.0037415373352417606
273-01-01,273-27-02,0.0037501043475515125
273-01-01,273-24-06,0.003750159794228064
273-01-01,273-13-11,0.003751148181566333
273-01-01,273-03-08,0.003762692865249843
273-01-01,273-32-05,0.0037637792310267855
273-01-01,273-24-04,0.0037705952179085426
273-01-01,273-26-04,0.0037741442896721293
273-01-01,273-16-04,0.003780427303753936
273-01-01,273-35-04,0.0037908751969852003
273-01-01,273-09-01,0.0037915336896943205
273-01-01,273-03-04,0.003792303484218769
273-01-01,273-30-05,0.0038040343778174067
273-01-01,273-17-01,0.0038048278704421764
273-01-01,273-31-03,0.0038266831578919577
273-01-01,273-13-05,0.0038346358024830903
273-01-01,273-32-07,0.0038441823889805975
273-01-01,273-22-05,0.003845249642378293
273-01-01,273-33-10,0.0038460243143649134
273-01-01,273-17-03,0.0038625752351192882
273-01-01,273-13-10,0.0038878283088753522
273-01-01,273-13-02,0.0038966612214659897
273-01-01,273-13-01,0.0039033656643625682
273-01-01,273-12-04,0.00392419935234369
273-01-01,273-20-01,0.0039397910714007575
273-01-01,273-29-09,0.003979044413494094
273-01-01,273-14-02,0.004045796561935907
273-01-01,273-13-07,0.004200942505800167
273-01-01,273-34-10,0.00427346668790685
273-01-01,273-21-01,0.004542362457421524
274-01-01,274-01-07,0.003142482265190434
274-01-01,274-35-03,0.0031672666937839363
274-01-01,274-03-04,0.003203371500564012
274-01-01,274-04-02,0.003210710063486497
274-01-01,274-15-03,0.0032320847431049774
274-01-01,274-10-07,0.003241592474865354
274-01-01,274-30-06,0.0032645730911024123
274-01-01,274-23-04,0.0032721342532070095
274-01-01,274-01-06,0.003273600778833195
274-01-01,274-01-03,0.0032763236069746735
274-01-01,274-19-06,0.0032817223863495265
274-01-01,274-33-02,0.0032943862261947316
274-01-01,274-23-03,0.003302749382162729
274-01-01,274-01-02,0.0033134248414449776
274-01-01,274-13-06,0.0033144812639111032
274-01-01,274-16-03,0.003323128916320204
274-01-01,274-08-04,0.003323495654839771
274-01-01,274-06-01,0.0033235691990679012
274-01-01,274-31-03,0.0033252652112275506
274-01-01,274-05-03,0.003325658974586093
274-01-01,274-10-04,0.003336103600510511
274-01-01,274-05-02,0.0033375793785451083
274-01-01,274-30-05,0.0033450152646832304
274-01-01,274-11-02,0.0033461179877636153
274-01-01,274-22-01,0.0033474395957910534
274-01-01,274-22-06,0.0033475759956557677
274-01-01,274-28-06,0.003349326348062823
274-01-01,274-13-08,0.0033536110060067245
274-01-01,274-09-06,0.0033581488777997526
274-01-01,274-03-02,0.0033581676427079086
274-01-01,274-22-08,0.0033646146281810117
274-01-01,274-31-01,0.0033650408172578297
274-01-01,274-19-03,0.00336651838266748
274-01-01,274-18-03,0.003367178158106318
274-01-01,274-20-01,0.0033720675103856242
274-01-01,274-22-02,0.003377930850080699
274-01-01,274-04-07,0.0033801729763501425
274-01-01,274-13-04,0.0033831817330841657
274-01-01,274-09-08,0.0033870345925005353
274-01-01,274-11-03,0.003390475130538929
274-01-01,274-26-02,0.0033915673779195423
274-01-01,274-25-03,0.0033935020452958912
274-01-01,274-32-06,0.0033941055039071297
274-01-01,274-30-07,0.003395210683749927
274-01-01,274-13-05,0.003396496195465652
274-01-01,274-26-05,0.003401328029334183
274-01-01,274-09-05,0.0034129000321482493
274-01-01,274-12-06,0.0034141831209867322
274-01-01,274-34-07,0.003419713524065288
274-01-01,274-21-04,0.0034200926140761936
274-01-01,274-07-05,0.0034229517156903998
274-01-01,274-17-01,0.0034242719539026812
274-01-01,274-17-02,0.003425260112310397
274-01-01,274-18-02,0.003425781657425733
274-01-01,274-09-03,0.003427935251019399
274-01-01,274-27-06,0.0034357222107861502
274-01-01,274-30-08,0.003436709844286333
274-01-01,274-20-07,0.0034381126690343398
274-01-01,274-08-07,0.0034421640202455055
274-01-01,274-29-05,0.00344401545237106
274-01-01,274-04-08,0.003449580051629894
274-01-01,274-17-07,0.0034510216510687274
274-01-01,274-07-08,0.0034547160794089074
274-01-01,274-07-04,0.003459000523167588
274-01-01,274-35-05,0.003459211260785827
274-01-01,274-05-07,0.0034610329410638876
274-01-01,274-17-04,0.0034638551489171786
274-01-01,274-23-02,0.003469827380625455
274-01-01,274-30-02,0.0034702947868979965
274-01-01,274-04-05,0.0034707038873383654
274-01-01,274-20-02,0.0034728770382406204
274-01-01,274-24-07,0.003474479290281274
274-01-01,274-33-05,0.0034746911523529204
274-01-01,274-29-07,0.003477903170062813
274-01-01,274-12-01,0.003479936344514469
274-01-01,274-05-06,0.0034855153868073477
274-01-01,274-10-05,0.0034927702942195707
274-01-01,274-23-08,0.0034936105671896215
274-01-01,274-24-04,0.003495621175271659
274-01-01,274-15-01,0.0034959936605560796
274-01-01,274-29-01,0.0034966623858687174
274-01-01,274-28-02,0.003497703643055434
274-01-01,274-07-02,0.0035013189095962492
274-01-01,274-24-01,0.003504258812201718
274-01-01,274-09-02,0.0035053068101827097
274-01-01,274-34-08,0.0035066837660852643
274-01-01,274-15-05,0.0035068092680351198
274-01-01,274-06-07,0.003507688116026399
274-01-01,274-05-01,0.00351091096708961
274-01-01,274-31-04,0.0035114258138735747
274-01-01,274-24-06,0.0035140144468836943
274-01-01,274-16-07,0.0035156801849769072
274-01-01,274-33-01,0.0035158650082711567
274-01-01,274-30-10,0.003516521086971205
274-01-01,274-19-04,0.0035180417164768422
274-01-01,274-15-04,0.0035190291841289386
274-01-01,274-29-06,0.0035192139632164816
274-01-01,274-34-06,0.0035196361718321124
274-01-01,274-33-04,0.003527428106274608
274-01-01,274-12-02,0.00353044612135239
274-01-01,274-07-09,0.003532115914461716
274-01-01,274-32-05,0.0035333517931585893
274-01-01,274-09-07,0.0035372339816790504
274-01-01,274-35-04,0.003539432474255155
274-01-01,274-23-01,0.0035401946980049997
274-01-01,274-29-03,0.0035404360536321886
274-01-01,274-30-03,0.003541657241332037
274-01-01,274-19-02,0.0035445779153720023
274-01-01,274-12-03,0.003546874406126157
274-01-01,274-23-06,0.003552671173112123
274-01-01,274-10-06,0.0035530628238942255
274-01-01,274-08-02,0.0035532675366461946
274-01-01,274-08-08,0.0035535793673901494
274-01-01,274-22-05,0.003554875314588403
274-01-01,274-04-06,0.0035566717767344697
274-01-01,274-31-07,0.0035577725034375545
274-01-01,274-14-05,0.003569268487186047
274-01-01,274-03-03,0.003569582004012048
274-01-01,274-12-04,0.003571331634072271
274-01-01,274-21-01,0.0035717369389990645
274-01-01,274-34-02,0.003572045090510423
274-01-01,274-27-07,0.0035727629338333355
274-01-01,274-32-01,0.0035737399422500556
274-01-01,274-06-08,0.0035745568437706055
274-01-01,274-27-03,0.0035754184308848173
274-01-01,274-27-05,0.0035755153411184673
274-01-01,274-11-06,0.003576470911700907
274-01-01,274-06-04,0.0035768809276995337
274-01-01,274-14-06,0.0035772774334495707
274-01-01,274-23-09,0.0035784956792604575
274-01-01,274-31-08,0.003578549864655724
274-01-01,274-25-07,0.0035786985316199884
274-01-01,274-24-03,0.003580587490489635
274-01-01,274-33-03,0.003583120934939147
274-01-01,274-01-04,0.0035847965559865783
274-01-01,274-06-06,0.0035853036039420433
274-01-01,274-18-08,0.003586233343970485
274-01-01,274-18-06,0.003586526169340496
274-01-01,274-03-01,0.003591284920090757
274-01-01,274-20-04,0.0035928804204348706
274-01-01,274-09-04,0.0035948919578013346
274-01-01,274-16-04,0.0035957276942049517
274-01-01,274-20-08,0.0035998850307188282
274-01-01,274-07-07,0.0036003828545185432
274-01-01,274-13-07,0.003603648953306426
274-01-01,274-30-09,0.003604434172448145
274-01-01,274-24-02,0.003606130347948615
274-01-01,274-23-05,0.003607227848902978
274-01-01,274-16-01,0.0036108700619264414
274-01-01,274-34-05,0.003612211541573803
274-01-01,274-29-02,0.0036132826294718932
274-01-01,274-25-01,0.0036146770802190273
274-01-01,274-07-03,0.003616815213878404
274-01-01,274-25-04,0.0036182113942179023
274-01-01,274-20-03,0.003621456603089763
274-01-01,274-01-05,0.0036232530620289778
274-01-01,274-10-03,0.0036248749508583384
274-01-01,274-08-03,0.0036255486009173815
274-01-01,274-22-03,0.003627148264084831
274-01-01,274-26-03,0.0036327786705905958
274-01-01,274-21-03,0.003638022570298947
274-01-01,274-34-01,0.003639634416165569
274-01-01,274-21-06,0.00364110633035687
274-01-01,274-22-07,0.0036421408625500425
274-01-01,274-15-02,0.0036429096066116075
274-01-01,274-14-03,0.0036448217866194197
274-01-01,274-13-01,0.0036470565302462376
274-01-01,274-14-01,0.003649839500183723
274-01-01,274-29-04,0.0036500346574147285
274-01-01,274-11-05,0.0036506698588909484
274-01-01,274-25-06,0.0036540707044711556
274-01-01,274-04-03,0.0036557894646191747
274-01-01,274-21-02,0.0036561917680366382
274-01-01,274-35-01,0.003656232007998576
274-01-01,274-14-04,0.0036607972217147684
274-01-01,274-19-05,0.003661007848087472
274-01-01,274-04-04,0.0036624100019882685
274-01-01,274-31-02,0.0036636697593340653
274-01-01,274-06-02,0.0036646930005754226
274-01-01,274-31-06,0.003667540722184446
274-01-01,274-30-01,0.003671166852687262
274-01-01,274-17-06,0.0036764800638414597
274-01-01,274-11-01,0.003678760061851819
274-01-01,274-24-08,0.003680708428734608
274-01-01,274-15-06,0.00368885019124623
274-01-01,274-28-04,0.0036937102531168606
274-01-01,274-11-04,0.003693989819804641
274-01-01,274-25-02,0.0036945829935478673
274-01-01,274-10-08,0.003698240271040235
274-01-01,274-05-05,0.0037008645922165565
274-01-01,274-16-08,0.003702702308549749
274-01-01,274-12-05,0.003702816841634782
274-01-01,274-17-05,0.003704641300894559
274-01-01,274-03-05,0.0037062130673428464
274-01-01,274-16-09,0.0037073642560498856
274-01-01,274-10-01,0.0037084925968136886
274-01-01,274-23-07,0.0037114976189799812
274-01-01,274-15-07,0.0037135151187785514
274-01-01,274-21-07,0.0037147302982667198
274-01-01,274-28-01,0.0037179558169181874
274-01-01,274-12-07,0.003719588869855336
274-01-01,274-28-03,0.0037221511279144303
274-01-01,274-33-07,0.003723942285232601
274-01-01,274-13-03,0.0037289639095729825
274-01-01,274-13-02,0.0037348122916989867
274-01-01,274-04-01,0.0037394691441628206
274-01-01,274-16-06,0.003744471774325994
274-01-01,274-24-05,0.003745633193005335
274-01-01,274-19-01,0.0037477081490862093
274-01-01,274-18-07,0.003748454232149234
274-01-01,274-33-06,0.0037537789433728717
274-01-01,274-18-05,0.0037582628558820315
274-01-01,274-35-06,0.003762029577067675
274-01-01,274-07-06,0.003763627869636969
274-01-01,274-34-03,0.0037688629092443096
274-01-01,274-03-06,0.0037775667332410638
274-01-01,274-18-01,0.0037804271362385715
274-01-01,274-21-05,0.0037843825962741587
274-01-01,274-26-06,0.0037941228643444806
274-01-01,274-31-05,0.0037944678380725043
274-01-01,274-26-07,0.0037958063698460315
274-01-01,274-11-07,0.0038034540986439016
274-01-01,274-32-02,0.003809459598556587
274-01-01,274-06-05,0.003810203013239849
274-01-01,274-27-04,0.003812512507105299
274-01-01,274-26-01,0.003817961012664884
274-01-01,274-22-04,0.003818411492608626
274-01-01,274-32-08,0.0038188353455458944
274-01-01,274-09-01,0.0038196877494761517
274-01-01,274-27-01,0.0038197306199208533
274-01-01,274-28-05,0.0038224690506322265
274-01-01,274-26-04,0.003823927091540045
274-01-01,274-10-02,0.0038242883003937115
274-01-01,274-20-05,0.003828054260857286
274-01-01,274-05-08,0.0038286828983409376
274-01-01,274-07-01,0.003829859863394653
274-01-01,274-35-07,0.003839211545579704
274-01-01,274-17-03,0.0038444081162590307
274-01-01,274-08-01,0.0038495967366931525
274-01-01,274-14-08,0.003861112400775875
274-01-01,274-06-03,0.003877341434805898
274-01-01,274-32-07,0.0038805846587783984
274-01-01,274-35-02,0.003903394914417193
274-01-01,274-08-06,0.003919781385434781
274-01-01,274-14-02,0.003926587168345089
274-01-01,274-34-04,0.003928112678216697
274-01-01,274-32-04,0.003938192501071882
274-01-01,274-16-02,0.003939575996484925
274-01-01,274-18-04,0.0039422221788766205
274-01-01,274-25-05,0.003944570272271223
274-01-01,274-20-06,0.003953263549718177
274-01-01,274-14-07,0.003962585382304052
274-01-01,274-05-04,0.0039659218126703805
274-01-01,274-08-05,0.003976877734955105
274-01-01,274-16-05,0.004003577407208511
274-01-01,274-27-02,0.004191668639042805
274-01-01,274-30-04,0.0042615532035914575
274-01-01,274-32-03,0.004273849656506956
275-01-01,275-26-06,0.002749954967568757
275-01-01,275-05-03,0.0028389085975430986
275-01-01,275-30-04,0.002945722226857706
275-01-01,275-28-02,0.0029675383736305827
275-01-01,275-01-02,0.003003233115716412
275-01-01,275-26-03,0.003025523173644904
275-01-01,275-12-01,0.0030443939450757003
275-01-01,275-06-02,0.003072395285762076
275-01-01,275-26-07,0.003091310181400873
275-01-01,275-11-04,0.0030916836539330115
275-01-01,275-17-01,0.003093773456206776
275-01-01,275-01-05,0.003115099444847243
275-01-01,275-12-06,0.0031163263064693594
275-01-01,275-22-01,0.0031218179639988146
275-01-01,275-11-01,0.003133753167599991
275-01-01,275-08-04,0.0031369006444979925
275-01-01,275-33-07,0.00314747460462568
275-01-01,275-09-04,0.0031476223300853407
275-01-01,275-32-02,0.0031484699617138
275-01-01,275-03-05,0.0031485192429557365
275-01-01,275-25-02,0.003151318095484061
275-01-01,275-34-02,0.0031546381328322525
275-01-01,275-34-10,0.0031623772561018724
275-01-01,275-22-08,0.0031628970845240948
275-01-01,275-06-08,0.003164943482695146
275-01-01,275-11-05,0.0031664418666142707
275-01-01,275-10-06,0.003167422993530161
275-01-01,275-03-12,0.003174749851099515
275-01-01,275-27-05,0.003180794182218162
275-01-01,275-18-02,0.0031817492972721533
275-01-01,275-14-08,0.0031841155991544053
275-01-01,275-21-02,0.0031924914241863223
275-01-01,275-32-07,0.0031978295902174454
275-01-01,275-17-04,0.003206041485986193
275-01-01,275-07-01,0.003208222590184378
275-01-01,275-10-02,0.0032121511839140085
275-01-01,275-29-01,0.003212836595756085
275-01-01,275-08-02,0.0032189494291639848
275-01-01,275-21-04,0.003220060080474769
275-01-01,275-08-01,0.0032204801184137284
275-01-01,275-25-04,0.00322085123106851
275-01-01,275-17-02,0.003223750533050812
275-01-01,275-33-01,0.003225881350551694
275-01-01,275-33-10,0.0032287647430302145
275-01-01,275-14-07,0.0032305937640681433
275-01-01,275-25-05,0.0032326813044579496
275-01-01,275-04-01,0.00323364474274489
275-01-01,275-04-05,0.003236878794653558
275-01-01,275-31-04,0.003238367016408167
275-01-01,275-33-09,0.003239036652938516
275-01-01,275-03-07,0.0032415745213622647
275-01-01,275-05-08,0.0032420726825397547
275-01-01,275-01-06,0.0032435052831318954
275-01-01,275-09-08,0.0032491844522794756
275-01-01,275-09-03,0.003250722564307689
275-01-01,275-33-02,0.0032523266405348104
275-01-01,275-07-04,0.003252523237902501
275-01-01,275-03-10,0.0032530950055740288
275-01-01,275-13-01,0.0032536913185865464
275-01-01,275-06-05,0.0032589936757092303
275-01-01,275-04-02,0.0032601038622710903
275-01-01,275-35-05,0.0032601471006795156
275-01-01,275-07-09,0.003263176931665631
275-01-01,275-03-01,0.0032645365402817423
275-01-01,275-08-03,0.0032694294799869954
275-01-01,275-04-07,0.003270005712058533
275-01-01,275-06-04,0.0032715531469304704
275-01-01,275-30-07,0.00327207402610677
